FIPS,Class,Geographic Name,Geographic Subtype,Total Vote,Democratic,Republican,Independent,Green,Libertarian,Constitution,Independent American,Personal Choice,Socialist Workers,Socialist,Write-ins,State1,State2,State3,State4,State5,State6,State7
fips,class,name,type,totalvote,vote1,vote2,vote3,vote4,vote5,vote6,vote7,vote8,vote9,vote10,vote11,vote12,vote13,vote14,vote15,vote16,vote17,vote18
39043,1,Erie,County,38874,21035,15653,2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39045,1,Fairfield,County,70987,29111,38185,3691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39047,1,Fayette,County,10658,4000,6121,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39049,1,Franklin,County,560594,339260,199293,22041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39051,1,Fulton,County,20920,8534,11269,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39053,1,Gallia,County,12327,5060,6760,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39055,1,Geauga,County,50052,20264,27533,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39057,1,Greene,County,82364,32243,46979,3142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39059,1,Guernsey,County,16316,6868,8477,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39061,1,Hamilton,County,409745,219299,176058,14388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39063,1,Hancock,County,35187,11894,21520,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39065,1,Hardin,County,12264,4416,7131,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39067,1,Harrison,County,7063,3176,3498,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39069,1,Henry,County,14015,5448,7738,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39071,1,Highland,County,17629,5982,10683,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39073,1,Hocking,County,12576,5717,6057,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39075,1,Holmes,County,11391,2506,8252,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39077,1,Huron,County,24277,10083,12443,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39079,1,Jackson,County,13184,5258,7268,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39081,1,Jefferson,County,32313,16031,14786,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39083,1,Knox,County,27985,10186,16237,1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39085,1,Lake,County,113904,54981,52795,6128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39087,1,Lawrence,County,24568,11085,12407,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39089,1,Licking,County,80233,33097,42691,4445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39091,1,Logan,County,21022,6479,13303,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39093,1,Lorain,County,140601,80854,53332,6415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39095,1,Lucas,County,205406,131887,65067,8452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39097,1,Madison,County,16902,6518,9379,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39099,1,Mahoning,County,114766,76182,33480,5104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39101,1,Marion,County,27017,11376,13656,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39103,1,Medina,County,88746,39008,45176,4562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39105,1,Meigs,County,9891,4132,5175,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39107,1,Mercer,County,21328,4736,15743,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39109,1,Miami,County,50990,15968,32866,2156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39111,1,Monroe,County,6680,3274,3114,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39113,1,Montgomery,County,261170,135210,116345,9615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39115,1,Morgan,County,6027,2625,3065,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39117,1,Morrow,County,16036,5511,9414,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39119,1,Muskingum,County,36597,15592,18748,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39121,1,Noble,County,5800,2127,3311,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39123,1,Ottawa,County,22278,11291,9872,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39125,1,Paulding,County,8952,3277,5147,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39127,1,Perry,County,14871,6734,7240,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39129,1,Pickaway,County,23858,9344,13177,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39131,1,Pike,County,11429,5751,5117,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39133,1,Portage,County,74181,37144,32531,4506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39135,1,Preble,County,19941,6045,12820,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39137,1,Putnam,County,18205,4584,12899,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39139,1,Richland,County,57196,23758,30696,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39141,1,Ross,County,29835,14147,14059,1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39143,1,Sandusky,County,28656,13606,13280,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39145,1,Scioto,County,29403,15116,12958,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39147,1,Seneca,County,25030,10525,12802,1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39149,1,Shelby,County,23239,6045,16087,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39151,1,Stark,County,177127,87493,78708,10926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39153,1,Summit,County,262181,151198,98442,12541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39155,1,Trumbull,County,99647,62386,32066,5195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39157,1,Tuscarawas,County,40484,17940,19946,2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39159,1,Union,County,25066,8144,15553,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39161,1,Van Wert,County,13629,3630,9401,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39163,1,Vinton,County,5397,2414,2679,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39165,1,Warren,County,109070,33787,70755,4528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39167,1,Washington,County,28806,11464,15904,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39169,1,Wayne,County,50116,19072,28138,2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39171,1,Williams,County,17111,6640,9294,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39173,1,Wood,County,62523,31633,27905,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39175,1,Wyandot,County,10429,3728,6074,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,1,Adams,County,42232,15763,25467,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
42003,1,Allegheny,County,611111,362459,236546,0,0,12106,0,0,0,0,0,0,0,0,0,0,0,0,0
42005,1,Armstrong,County,29512,9496,19442,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0
42007,1,Beaver,County,79763,39970,38092,0,0,1701,0,0,0,0,0,0,0,0,0,0,0,0,0
42009,1,Bedford,County,21573,5553,15673,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0
42011,1,Berks,County,165991,84403,78679,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0
42013,1,Blair,County,50187,17424,31666,0,0,1097,0,0,0,0,0,0,0,0,0,0,0,0,0
42015,1,Bradford,County,23238,8234,14423,0,0,581,0,0,0,0,0,0,0,0,0,0,0,0,0
42017,1,Bucks,County,314156,162258,147595,0,0,4303,0,0,0,0,0,0,0,0,0,0,0,0,0
42019,1,Butler,County,88691,30620,56320,0,0,1751,0,0,0,0,0,0,0,0,0,0,0,0,0
42021,1,Cambria,County,60311,28779,30202,0,0,1330,0,0,0,0,0,0,0,0,0,0,0,0,0
42023,1,Cameron,County,2113,767,1277,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0
42025,1,Carbon,County,25271,11924,12758,0,0,589,0,0,0,0,0,0,0,0,0,0,0,0,0
42027,1,Centre,County,68480,34156,32112,0,0,2212,0,0,0,0,0,0,0,0,0,0,0,0,0
42029,1,Chester,County,249565,125671,119296,0,0,4598,0,0,0,0,0,0,0,0,0,0,0,0,0
42031,1,Clarion,County,16141,5105,10451,0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0
42033,1,Clearfield,County,31844,11286,19845,0,0,713,0,0,0,0,0,0,0,0,0,0,0,0,0
42035,1,Clinton,County,13172,5857,7020,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0
42037,1,Columbia,County,25437,11336,13509,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0
42039,1,Crawford,County,35213,13146,21140,0,0,927,0,0,0,0,0,0,0,0,0,0,0,0,0
42041,1,Cumberland,County,110035,46294,61296,0,0,2445,0,0,0,0,0,0,0,0,0,0,0,0,0
42043,1,Dauphin,County,120610,65235,53649,0,0,1726,0,0,0,0,0,0,0,0,0,0,0,0,0
42045,1,Delaware,County,276942,170477,103719,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,0,0
42047,1,Elk,County,13179,5611,7182,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0
42049,1,Erie,County,116951,65406,48708,0,0,2837,0,0,0,0,0,0,0,0,0,0,0,0,0
42051,1,Fayette,County,48094,24298,22950,0,0,846,0,0,0,0,0,0,0,0,0,0,0,0,0
42053,1,Forest,County,2301,884,1356,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0
42055,1,Franklin,County,62709,19726,41697,0,0,1286,0,0,0,0,0,0,0,0,0,0,0,0,0
42057,1,Fulton,County,6137,1605,4407,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0
42059,1,Greene,County,14299,6768,7262,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0
42061,1,Huntingdon,County,17539,5820,11285,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0
42063,1,Indiana,County,36203,14908,20452,0,0,843,0,0,0,0,0,0,0,0,0,0,0,0,0
42065,1,Jefferson,County,18086,4878,12780,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0
42067,1,Juniata,County,9551,3010,6337,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0
42069,1,Lackawanna,County,97411,64940,30928,0,0,1543,0,0,0,0,0,0,0,0,0,0,0,0,0
42071,1,Lancaster,County,220300,88778,127135,0,0,4387,0,0,0,0,0,0,0,0,0,0,0,0,0
42073,1,Lawrence,County,38645,18603,19353,0,0,689,0,0,0,0,0,0,0,0,0,0,0,0,0
42075,1,Lebanon,County,55960,21007,33843,0,0,1110,0,0,0,0,0,0,0,0,0,0,0,0,0
42077,1,Lehigh,County,144310,79527,62071,0,0,2712,0,0,0,0,0,0,0,0,0,0,0,0,0
42079,1,Luzerne,County,122857,66951,53168,0,0,2738,0,0,0,0,0,0,0,0,0,0,0,0,0
42081,1,Lycoming,County,46154,16179,29024,0,0,951,0,0,0,0,0,0,0,0,0,0,0,0,0
42083,1,McKean,County,14921,5355,9250,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0
42085,1,Mercer,County,50187,24314,24772,0,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0
42087,1,Mifflin,County,16304,4937,11099,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0
42089,1,Monroe,County,59999,33502,25579,0,0,918,0,0,0,0,0,0,0,0,0,0,0,0,0
42091,1,Montgomery,County,402791,235197,163882,0,0,3712,0,0,0,0,0,0,0,0,0,0,0,0,0
42093,1,Montour,County,7746,3121,4435,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0
42095,1,Northampton,County,126292,68203,56268,0,0,1821,0,0,0,0,0,0,0,0,0,0,0,0,0
42097,1,Northumberland,County,32681,12904,19057,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0
42099,1,Perry,County,19092,6168,12420,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0
42101,1,Philadelphia,County,653850,564886,84461,0,0,4503,0,0,0,0,0,0,0,0,0,0,0,0,0
42103,1,Pike,County,22798,10081,12267,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0
42105,1,Potter,County,7154,1950,5035,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0
42107,1,Schuylkill,County,57468,24639,31625,0,0,1204,0,0,0,0,0,0,0,0,0,0,0,0,0
42109,1,Snyder,County,14868,4651,9851,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0
42111,1,Somerset,County,33800,10866,22190,0,0,744,0,0,0,0,0,0,0,0,0,0,0,0,0
42113,1,Sullivan,County,2925,1050,1803,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0
42115,1,Susquehanna,County,18022,7082,10555,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0
42117,1,Tioga,County,16815,5255,11179,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0
42119,1,Union,County,16074,6112,9592,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0
42121,1,Venango,County,22032,7816,13608,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0
42123,1,Warren,County,17051,6432,10136,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0
42125,1,Washington,County,93608,43711,48047,0,0,1850,0,0,0,0,0,0,0,0,0,0,0,0,0
42127,1,Wayne,County,21500,8791,12276,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0
42129,1,Westmoreland,County,167709,69431,95218,0,0,3060,0,0,0,0,0,0,0,0,0,0,0,0,0
42131,1,Wyoming,County,11818,5117,6391,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0
42133,1,York,County,187643,74681,108021,0,0,4941,0,0,0,0,0,0,0,0,0,0,0,0,0
44001,1,Bristol,County,22978,14556,8390,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
44003,1,Kent,County,74719,44332,30217,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0
44005,1,Newport,County,37048,22774,14224,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
44007,1,Providence,County,223808,154123,69136,0,0,0,0,0,0,0,0,549,0,0,0,0,0,0,0
44009,1,Washington,County,59346,35006,24209,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0
47001,1,Anderson,County,27962,6698,19604,0,679,307,274,0,0,0,0,9,60,125,72,134,0,0,0
47003,1,Bedford,County,13207,3050,9671,0,108,104,120,0,0,0,0,1,32,41,45,35,0,0,0
47005,1,Benton,County,5977,1944,3746,0,31,84,34,0,0,0,0,1,16,21,23,77,0,0,0
47007,1,Bledsoe,County,4170,961,3069,0,33,27,35,0,0,0,0,3,8,10,8,16,0,0,0
47009,1,Blount,County,46677,8295,35846,0,831,531,423,0,0,0,0,0,142,155,113,341,0,0,0
47011,1,Bradley,County,34557,5299,28186,0,241,210,243,0,0,0,0,0,66,78,141,93,0,0,0
47013,1,Campbell,County,11255,2411,8336,0,86,93,64,0,0,0,0,0,47,48,27,143,0,0,0
47015,1,Cannon,County,4553,1091,3199,0,92,43,50,0,0,0,0,0,12,15,21,30,0,0,0
47017,1,Carroll,County,10130,2796,6910,0,70,84,80,0,0,0,0,3,36,37,36,78,0,0,0
47019,1,Carter,County,18788,3107,14874,0,230,181,180,0,0,0,0,8,49,72,49,38,0,0,0
47021,1,Cheatham,County,14481,3132,10544,0,307,179,139,0,0,0,0,10,33,41,52,44,0,0,0
47023,1,Chester,County,6061,1266,4572,0,34,60,52,0,0,0,0,0,19,18,19,21,0,0,0
47025,1,Claiborne,County,9443,1808,7219,0,85,84,76,0,0,0,0,2,37,51,25,56,0,0,0
47027,1,Clay,County,2493,714,1676,0,24,17,15,0,0,0,0,0,15,12,15,5,0,0,0
47029,1,Cocke,County,10505,1706,8396,0,103,71,93,0,0,0,0,0,35,31,45,25,0,0,0
47031,1,Coffee,County,18530,4488,13227,0,211,168,173,0,0,0,0,8,60,65,66,64,0,0,0
47033,1,Crockett,County,4900,1148,3623,0,19,27,20,0,0,0,0,0,11,8,27,17,0,0,0
47035,1,Cumberland,County,23571,4483,17900,0,492,186,202,0,0,0,0,0,69,67,78,94,0,0,0
47037,1,Davidson,County,232585,105631,111176,0,8279,2157,1829,0,0,0,0,545,664,741,811,752,0,0,0
47039,1,Decatur,County,4032,1137,2735,0,38,37,31,0,0,0,0,1,7,12,15,19,0,0,0
47041,1,DeKalb,County,5648,1523,3836,0,92,60,57,0,0,0,0,1,14,24,19,22,0,0,0
47043,1,Dickson,County,16666,4264,11471,0,261,197,186,0,0,0,0,7,65,59,71,85,0,0,0
47045,1,Dyer,County,12862,2919,9570,0,70,67,75,0,0,0,0,0,32,34,43,52,0,0,0
47047,1,Fayette,County,17831,4407,12828,0,130,110,126,0,0,0,0,0,72,51,38,69,0,0,0
47049,1,Fentress,County,6320,1119,4996,0,59,42,42,0,0,0,0,0,14,10,23,15,0,0,0
47051,1,Franklin,County,14962,4092,10312,0,212,91,123,0,0,0,0,0,29,33,30,40,0,0,0
47053,1,Gibson,County,18069,4996,12473,0,99,127,116,0,0,0,0,0,51,51,80,76,0,0,0
47055,1,Giles,County,9839,2923,6494,0,107,80,78,0,0,0,0,0,32,38,50,37,0,0,0
47057,1,Grainger,County,6785,1187,5318,0,74,52,50,0,0,0,0,0,25,32,24,23,0,0,0
47059,1,Greene,County,22852,4185,17614,0,283,156,309,0,0,0,0,2,80,84,87,52,0,0,0
47061,1,Grundy,County,3856,1264,2453,0,39,17,23,0,0,0,0,2,9,15,19,15,0,0,0
47063,1,Hamblen,County,18789,3612,14547,0,180,125,119,0,0,0,0,0,52,59,53,42,0,0,0
47065,1,Hamilton,County,137539,41570,91497,0,1864,700,825,0,0,0,0,0,184,298,242,359,0,0,0
47067,1,Hancock,County,1822,291,1456,0,19,13,17,0,0,0,0,0,3,9,7,7,0,0,0
47069,1,Hardeman,County,8945,3712,4785,0,70,129,70,0,0,0,0,3,48,55,27,46,0,0,0
47071,1,Hardin,County,9997,2146,7534,0,64,66,66,0,0,0,0,0,36,33,38,14,0,0,0
47073,1,Hawkins,County,19068,4042,14344,0,164,112,187,0,0,0,0,0,50,75,56,38,0,0,0
47075,1,Haywood,County,6973,3617,3180,0,31,38,28,0,0,0,0,0,18,21,16,24,0,0,0
47077,1,Henderson,County,9405,1981,7103,0,66,75,64,0,0,0,0,0,29,28,21,38,0,0,0
47079,1,Henry,County,11692,3271,7934,0,123,139,69,0,0,0,0,0,29,31,45,51,0,0,0
47081,1,Hickman,County,7098,1965,4675,0,105,135,80,0,0,0,0,0,32,39,36,31,0,0,0
47083,1,Houston,County,2821,1125,1558,0,26,39,20,0,0,0,0,10,12,10,11,10,0,0,0
47085,1,Humphreys,County,6493,2300,3786,0,62,165,53,0,0,0,0,0,24,36,30,37,0,0,0
47087,1,Jackson,County,3624,1127,2282,0,69,40,38,0,0,0,0,0,16,20,13,19,0,0,0
47089,1,Jefferson,County,16535,2991,12811,0,204,145,157,0,0,0,0,0,50,55,61,61,0,0,0
47091,1,Johnson,County,5733,1009,4456,0,84,47,56,0,0,0,0,0,20,37,10,14,0,0,0
47093,1,Knox,County,164470,38459,114940,0,5844,1738,1632,0,0,0,0,48,381,389,401,638,0,0,0
47095,1,Lake,County,1912,762,1062,0,14,16,10,0,0,0,0,0,10,12,16,10,0,0,0
47097,1,Lauderdale,County,7859,2869,4671,0,51,63,35,0,0,0,0,0,68,31,25,46,0,0,0
47099,1,Lawrence,County,13433,3120,9867,0,111,102,83,0,0,0,0,0,37,53,28,32,0,0,0
47101,1,Lewis,County,4438,1124,3036,0,86,64,58,0,0,0,0,0,19,22,15,14,0,0,0
47103,1,Lincoln,County,12489,2816,9155,0,120,92,117,0,0,0,0,7,41,41,60,40,0,0,0
47105,1,Loudon,County,21248,3274,17015,0,328,226,144,0,0,0,0,21,63,65,55,57,0,0,0
47107,1,McMinn,County,17188,3139,13422,0,106,155,123,0,0,0,0,2,45,65,37,94,0,0,0
47109,1,McNairy,County,9504,2409,6812,0,51,56,80,0,0,0,0,0,24,25,26,21,0,0,0
47111,1,Macon,County,6171,1050,4854,0,68,52,51,0,0,0,0,1,20,25,24,26,0,0,0
47113,1,Madison,County,38276,14439,22629,0,243,306,189,0,0,0,0,14,99,103,112,142,0,0,0
47115,1,Marion,County,9923,2995,6608,0,65,57,46,0,0,0,0,0,32,40,30,50,0,0,0
47117,1,Marshall,County,10043,2856,6696,0,122,98,118,0,0,0,0,2,35,27,42,47,0,0,0
47119,1,Maury,County,31889,10243,19992,0,335,620,263,0,0,0,0,20,91,91,133,101,0,0,0
47121,1,Meigs,County,3705,799,2799,0,24,19,23,0,0,0,0,0,5,4,13,19,0,0,0
47123,1,Monroe,County,15881,3186,11845,0,141,127,134,0,0,0,0,231,99,49,28,41,0,0,0
47125,1,Montgomery,County,51434,17893,30923,0,795,505,465,0,0,0,0,13,226,215,208,191,0,0,0
47127,1,Moore,County,2677,544,2036,0,21,15,30,0,0,0,0,0,7,10,7,7,0,0,0
47129,1,Morgan,County,6139,1253,4626,0,60,55,59,0,0,0,0,0,17,28,18,23,0,0,0
47131,1,Obion,County,11514,3100,7710,0,81,347,82,0,0,0,0,5,36,50,69,34,0,0,0
47133,1,Overton,County,6450,1797,4372,0,71,45,66,0,0,0,0,0,21,35,22,21,0,0,0
47135,1,Perry,County,2299,655,1529,0,23,23,33,0,0,0,0,0,6,10,5,15,0,0,0
47137,1,Pickett,County,2308,492,1740,0,29,14,6,0,0,0,0,0,8,6,7,6,0,0,0
47139,1,Polk,County,5865,1513,4143,0,48,39,42,0,0,0,0,0,15,13,20,32,0,0,0
47141,1,Putnam,County,23486,5406,16703,0,500,296,250,0,0,0,0,10,79,92,63,87,0,0,0
47143,1,Rhea,County,10014,1705,7989,0,70,54,87,0,0,0,0,1,21,27,29,31,0,0,0
47145,1,Roane,County,20192,4218,15075,0,292,193,156,0,0,0,0,8,56,66,57,71,0,0,0
47147,1,Robertson,County,24416,5584,17722,0,293,202,256,0,0,0,0,0,74,89,94,102,0,0,0
47149,1,Rutherford,County,94597,27731,61962,0,1794,885,973,0,0,0,0,14,274,279,318,367,0,0,0
47151,1,Scott,County,5942,974,4768,0,34,39,43,0,0,0,0,0,24,19,23,18,0,0,0
47153,1,Sequatchie,County,4793,963,3652,0,43,23,32,0,0,0,0,2,17,18,24,19,0,0,0
47155,1,Sevier,County,32915,5296,26266,0,443,220,346,0,0,0,0,0,75,87,90,92,0,0,0
47157,1,Shelby,County,347641,181253,152612,0,4046,2782,1809,0,0,0,0,114,1010,1929,959,1127,0,0,0
47159,1,Smith,County,6390,1717,4403,0,73,57,66,0,0,0,0,0,12,28,22,12,0,0,0
47161,1,Stewart,County,4801,1556,3011,0,63,59,49,0,0,0,0,0,11,20,17,15,0,0,0
47163,1,Sullivan,County,57249,11725,43329,0,608,434,576,0,0,0,0,2,136,223,99,117,0,0,0
47165,1,Sumner,County,61583,12616,46321,0,856,515,499,0,0,0,0,15,178,194,213,176,0,0,0
47167,1,Tipton,County,22530,5264,16480,0,148,146,155,0,0,0,0,0,67,64,82,124,0,0,0
47169,1,Trousdale,County,2532,798,1615,0,26,19,37,0,0,0,0,1,9,8,12,7,0,0,0
47171,1,Unicoi,County,6506,1247,4939,0,91,53,71,0,0,0,0,0,25,24,34,22,0,0,0
47173,1,Union,County,5295,989,4093,0,50,42,45,0,0,0,0,1,22,23,10,20,0,0,0
47175,1,Van Buren,County,2016,624,1321,0,16,14,12,0,0,0,0,0,5,5,8,11,0,0,0
47177,1,Warren,County,11690,3210,7905,0,142,82,137,0,0,0,0,0,47,51,57,59,0,0,0
47179,1,Washington,County,44721,9869,32637,0,878,366,446,0,0,0,0,3,126,135,147,114,0,0,0
47181,1,Wayne,County,4934,872,3891,0,40,37,30,0,0,0,0,2,15,19,12,16,0,0,0
47183,1,Weakley,County,11851,3276,8011,0,100,201,81,0,0,0,0,5,37,28,71,41,0,0,0
47185,1,White,County,8622,2113,6039,0,98,107,95,0,0,0,0,1,38,42,57,32,0,0,0
47187,1,Williamson,County,93761,16789,72402,0,1632,1209,801,0,0,0,0,110,195,185,235,203,0,0,0
47189,1,Wilson,County,49784,10497,36993,0,749,450,512,0,0,0,0,19,121,131,176,136,0,0,0
48001,1,Anderson,County,16009,4154,11487,0,104,264,0,0,0,0,0,0,0,0,0,0,0,0,0
48003,1,Andrews,County,4387,758,3495,0,42,92,0,0,0,0,0,0,0,0,0,0,0,0,0
48005,1,Angelina,County,27909,8121,19296,0,155,337,0,0,0,0,0,0,0,0,0,0,0,0,0
48007,1,Aransas,County,9485,2592,6640,0,85,168,0,0,0,0,0,0,0,0,0,0,0,0,0
48009,1,Archer,County,4066,598,3380,0,32,56,0,0,0,0,0,0,0,0,0,0,0,0,0
48011,1,Armstrong,County,919,109,786,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0
48013,1,Atascosa,County,12391,4883,7149,0,121,238,0,0,0,0,0,0,0,0,0,0,0,0,0
48015,1,Austin,County,11508,2305,9001,0,58,144,0,0,0,0,0,0,0,0,0,0,0,0,0
48017,1,Bailey,County,1779,421,1328,0,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0
48019,1,Bandera,County,9378,1833,7189,0,127,229,0,0,0,0,0,0,0,0,0,0,0,0,0
48021,1,Bastrop,County,24136,10244,12720,0,321,851,0,0,0,0,0,0,0,0,0,0,0,0,0
48023,1,Baylor,County,1485,332,1090,0,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0
48025,1,Bee,County,7583,3235,4158,0,55,135,0,0,0,0,0,0,0,0,0,0,0,0,0
48027,1,Bell,County,84756,33427,48913,0,552,1864,0,0,0,0,0,0,0,0,0,0,0,0,0
48029,1,Bexar,County,508610,256629,236161,0,5262,10558,0,0,0,0,0,0,0,0,0,0,0,0,0
48031,1,Blanco,County,4912,1281,3408,0,69,154,0,0,0,0,0,0,0,0,0,0,0,0,0
48033,1,Borden,County,343,39,297,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
48035,1,Bosque,County,7245,1478,5560,0,56,151,0,0,0,0,0,0,0,0,0,0,0,0,0
48037,1,Bowie,County,34365,11760,21825,0,220,560,0,0,0,0,0,0,0,0,0,0,0,0,0
48039,1,Brazoria,County,106056,33744,69497,0,777,2038,0,0,0,0,0,0,0,0,0,0,0,0,0
48041,1,Brazos,County,55299,16404,36837,0,430,1628,0,0,0,0,0,0,0,0,0,0,0,0,0
48043,1,Brewster,County,3742,1624,1875,0,70,173,0,0,0,0,0,0,0,0,0,0,0,0,0
48045,1,Briscoe,County,669,142,513,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
48047,1,Brooks,County,2353,1737,583,0,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0
48049,1,Brown,County,13721,2069,11267,0,104,281,0,0,0,0,0,0,0,0,0,0,0,0,0
